Home Ownership,Years in current job,Tax Liens,Maximum Open Credit,Number of Credit Problems,Months since last delinquent,Bankruptcies,Purpose,Term,Current Loan Amount,Credit Score,Annual Income,Number of Open Accounts,Years of Credit History,Current Credit Balance,Monthly Debt,Credit Default
Rent,5 years,0.0,475618.0,0.0,67.0,0.0,debt consolidation,Short Term,377168.0,711.0,1050757.0,10.0,11.0,83961.0,21278.0,1
Home Mortgage,10+ years,0.0,570526.0,0.0,0.0,0.0,debt consolidation,Short Term,206646.0,731.0,1295395.2781507112,8.0,28.4,117762.0,16009.0,1
Rent,7 years,0.0,165594.0,0.0,0.0,0.0,debt consolidation,Short Term,174130.0,739.0,1170590.0,7.0,10.0,54777.0,7519.0,1
Home Mortgage,10+ years,0.0,289278.0,0.0,28.0,0.0,debt consolidation,Short Term,109626.0,731.0,1253120.304028691,12.0,27.5,237329.0,11964.0,1
Rent,5 years,0.0,568414.0,0.0,0.0,0.0,debt consolidation,Short Term,437008.0,728.0,1037894.0,12.0,13.0,271472.0,8191.0,0
Home Mortgage,8 years,0.0,862422.0,0.0,0.0,0.0,other,Short Term,351670.0,718.0,1631644.0,9.0,12.099999999999998,155667.0,4773.0,1
Rent,10+ years,0.0,747670.0,0.0,52.0,0.0,debt consolidation,Long Term,397298.0,708.0,772046.0,18.0,16.7,264746.0,22325.0,1
Rent,10+ years,0.0,159808.0,2.0,24.0,2.0,other,Long Term,296516.0,731.0,1324003.011633814,9.0,22.5,208449.0,18306.0,1
Home Mortgage,3 years,0.0,187924.0,0.0,33.0,0.0,home improvements,Short Term,309606.0,739.0,1140228.0,16.0,16.6,208449.0,24610.0,0
Own Home,5 years,0.0,213664.0,0.0,43.0,0.0,debt consolidation,Short Term,133584.0,734.0,799805.0,9.0,24.6,108870.0,5785.0,0
Rent,2 years,0.0,294976.0,0.0,14.0,0.0,debt consolidation,Short Term,100452.0,719.0,1140570.0,15.0,25.7,105982.0,15588.0,0
Rent,10+ years,0.0,246576.0,0.0,8.0,0.0,educational expenses,Short Term,309606.0,742.0,1170590.0,10.0,21.0,104139.0,16009.0,1
Home Mortgage,10+ years,0.0,140184.0,1.0,54.0,1.0,other,Short Term,88528.0,732.0,573477.0,11.0,17.0,208449.0,10036.0,1
Rent,10+ years,0.0,292358.0,0.0,0.0,0.0,debt consolidation,Short Term,129932.0,729.0,1122102.0,6.0,17.0,119928.0,11501.0,0
Home Mortgage,7 years,0.0,140008.0,0.0,0.0,0.0,debt consolidation,Short Term,170720.0,7320.0,837216.0,10.0,10.6,97204.0,16009.0,1
Home Mortgage,6 years,0.0,1082994.0,0.0,0.0,0.0,debt consolidation,Short Term,526196.0,747.0,1988217.0,10.0,11.4,369455.0,23693.0,0
Own Home,4 years,0.0,475618.0,0.0,0.0,0.0,debt consolidation,Short Term,309606.0,718.0,667109.0,10.0,10.9,43947.0,8211.0,0
Home Mortgage,1 year,0.0,1425578.0,0.0,0.0,0.0,home improvements,Long Term,108900.0,742.0,705299.0,10.0,20.7,155135.0,19396.0,1
Rent,6 years,0.0,480194.0,0.0,61.0,0.0,debt consolidation,Short Term,444972.0,7370.0,856140.0,15.0,16.5,282416.0,12914.0,1
Home Mortgage,10+ years,0.0,533588.0,0.0,0.0,0.0,debt consolidation,Long Term,437184.0,731.0,1684485.40310034,6.0,14.8,437323.0,34217.0,0
Rent,2 years,0.0,1055604.0,0.0,16.0,0.0,debt consolidation,Short Term,538406.0,748.0,2510888.0,12.0,10.5,408424.0,11111.0,0
Own Home,8 years,0.0,475618.0,0.0,0.0,0.0,debt consolidation,Short Term,656766.0,731.0,1351317.0308722153,14.0,28.9,208449.0,16531.0,0
Rent,1 year,0.0,372064.0,0.0,37.0,0.0,debt consolidation,Short Term,308176.0,731.0,999451.399664203,8.0,11.8,261877.0,7032.0,0
Home Mortgage,< 1 year,2.0,475618.0,2.0,34.0,0.0,home improvements,Long Term,350064.0,669.0,914090.0,14.0,16.8,58748.0,16225.0,1
Own Home,10+ years,0.0,614658.0,0.0,0.0,0.0,debt consolidation,Short Term,330264.0,7300.0,1140912.0,13.0,15.5,382736.0,15688.0,1
Home Mortgage,3 years,0.0,530596.0,0.0,39.0,0.0,debt consolidation,Long Term,508024.0,727.0,2289120.0,8.0,12.5,127395.0,23654.0,0
Rent,7 years,0.0,308858.0,0.0,38.0,0.0,debt consolidation,Short Term,309606.0,726.0,932995.0,12.0,12.8,161918.0,12984.0,0
Home Mortgage,2 years,0.0,253022.0,0.0,24.0,0.0,home improvements,Long Term,442618.0,673.0,2242342.0,11.0,21.8,145958.0,17434.0,0
Home Mortgage,1 year,0.0,301224.0,0.0,0.0,0.0,debt consolidation,Short Term,193688.0,736.0,760380.0,7.0,10.9,116545.99999999999,3821.0,0
Rent,10+ years,0.0,793078.0,0.0,0.0,0.0,debt consolidation,Short Term,328020.0,740.0,944300.0,11.0,14.8,161652.0,8499.0,0
Home Mortgage,7 years,0.0,1064250.0,0.0,36.0,0.0,debt consolidation,Long Term,769626.0,685.0,1614202.0,10.0,27.0,645221.0,31477.0,0
Rent,10+ years,0.0,403106.0,1.0,0.0,1.0,debt consolidation,Short Term,111892.0,720.0,1170590.0,13.0,14.0,143773.0,16009.0,1
Home Mortgage,10+ years,0.0,225390.0,0.0,0.0,0.0,small business,Short Term,134376.0,589.0,1177411.0,10.0,10.3,113278.0,3984.0,1
Rent,8 years,0.0,475618.0,0.0,21.0,0.0,other,Short Term,109780.0,725.0,958094.0,6.0,17.6,208449.0,11816.0,0
Home Mortgage,10+ years,0.0,220264.0,0.0,0.0,0.0,debt consolidation,Short Term,165264.0,710.0,1427280.0,10.0,21.8,145711.0,16009.0,0
Rent,1 year,0.0,794024.0,0.0,0.0,0.0,debt consolidation,Long Term,135058.0,733.0,1555340.0,18.0,30.7,285266.0,18781.0,0
Home Mortgage,7 years,0.0,361790.0,0.0,0.0,0.0,debt consolidation,Short Term,267982.0,7330.0,877325.0,16.0,12.7,257469.0,15938.0,1
Home Mortgage,8 years,0.0,1040864.0,0.0,0.0,0.0,debt consolidation,Short Term,130614.0,731.0,1269787.3978026684,19.0,17.2,87191.0,20869.0,0
Rent,5 years,0.0,475618.0,0.0,35.0,0.0,debt consolidation,Short Term,107448.0,724.0,1170590.0,12.0,29.1,208449.0,16009.0,1
Rent,2 years,0.0,243650.0,0.0,28.0,0.0,debt consolidation,Short Term,174020.0,731.0,1300520.2395603142,10.0,28.0,138871.0,16009.0,1
Rent,< 1 year,0.0,475618.0,0.0,32.0,0.0,debt consolidation,Short Term,309606.0,7060.0,1170590.0,10.0,12.9,208449.0,16009.0,1
Own Home,8 years,0.0,1021680.0,0.0,0.0,0.0,debt consolidation,Long Term,769230.0,6850.0,1328670.0,10.0,18.2,633536.0,20816.0,1
Own Home,1 year,0.0,297836.0,0.0,54.0,0.0,debt consolidation,Long Term,231660.0,682.0,966530.0,9.0,11.1,219925.0,14176.0,0
Home Mortgage,10+ years,0.0,615714.0,0.0,0.0,0.0,debt consolidation,Short Term,363242.0,731.0,1188954.6177054108,7.0,23.5,386593.0,7727.0,1
Rent,5 years,0.0,1519386.0,0.0,0.0,0.0,debt consolidation,Short Term,454696.0,731.0,1506801.306149696,13.0,18.3,208449.0,28961.0,0
Rent,10+ years,0.0,427856.0,0.0,0.0,0.0,home improvements,Short Term,309606.0,731.0,886312.0,10.0,9.5,339587.0,7460.0,1
Home Mortgage,2 years,0.0,485782.0,0.0,0.0,0.0,debt consolidation,Long Term,254012.0,675.0,763040.0,10.0,9.7,356193.0,12654.0,1
Rent,5 years,0.0,277486.0,0.0,29.0,0.0,debt consolidation,Short Term,198418.0,682.0,973655.0,11.0,11.3,111682.0,18905.0,0
Rent,8 years,0.0,839014.0,0.0,0.0,0.0,debt consolidation,Short Term,364892.0,721.0,790172.0,13.0,15.2,302879.0,23376.0,0
Home Mortgage,5 years,0.0,249458.0,0.0,17.0,0.0,debt consolidation,Short Term,220704.0,7370.0,1334256.0,13.0,15.4,153824.0,17790.0,1
Rent,< 1 year,0.0,305448.0,0.0,0.0,0.0,debt consolidation,Short Term,227370.0,660.0,654569.0,15.0,13.8,183863.0,11837.0,0
Home Mortgage,3 years,0.0,879582.0,0.0,55.0,0.0,debt consolidation,Long Term,401280.0,647.0,1022010.0,10.0,27.0,489953.0,18311.0,1
Home Mortgage,10+ years,0.0,475618.0,0.0,32.0,0.0,debt consolidation,Short Term,326348.0,693.0,1878910.0,17.0,21.7,208449.0,16441.0,0
Own Home,< 1 year,0.0,228712.0,0.0,0.0,0.0,debt consolidation,Short Term,150942.0,731.0,1152110.7978443075,8.0,20.0,121277.0,13222.0,0
Home Mortgage,10+ years,0.0,1346510.0,0.0,0.0,0.0,debt consolidation,Long Term,356862.0,748.0,1494312.0,8.0,23.2,519821.0,10224.0,0
Home Mortgage,10+ years,1.0,599060.0,1.0,0.0,0.0,buy a car,Short Term,309606.0,718.0,759012.0,10.0,17.1,226613.0,15939.0,0
Home Mortgage,2 years,2.0,886842.0,2.0,0.0,0.0,debt consolidation,Short Term,645612.0,706.0,1170590.0,15.0,18.8,618849.0,20560.0,1
Home Mortgage,8 years,0.0,382096.0,1.0,0.0,1.0,debt consolidation,Short Term,259380.0,739.0,1120050.0,7.0,19.7,119453.0,9315.0,0
Rent,4 years,0.0,354882.0,0.0,0.0,0.0,debt consolidation,Short Term,368544.0,747.0,906661.0,8.0,11.0,167029.0,11129.0,0
Rent,10+ years,0.0,578072.0,1.0,0.0,1.0,debt consolidation,Short Term,158774.0,723.0,1009413.0,13.0,22.8,255607.0,21534.0,1
Rent,3 years,0.0,235532.0,0.0,66.0,0.0,debt consolidation,Short Term,201102.0,731.0,1108704.4789256037,9.0,10.0,127338.0,15865.0,1
Rent,10+ years,1.0,369336.0,1.0,43.0,0.0,other,Short Term,309606.0,686.0,777708.0,7.0,15.2,146091.0,3966.0,0
Rent,2 years,0.0,131230.0,0.0,0.0,0.0,debt consolidation,Short Term,218702.0,731.0,1000158.4246407361,10.0,15.3,110599.0,8549.0,0
Rent,4 years,2.0,215314.0,2.0,15.0,0.0,debt consolidation,Long Term,527208.0,693.0,1760559.0,18.0,16.0,158992.0,10989.0,1
Home Mortgage,10+ years,0.0,1461834.0,0.0,0.0,0.0,debt consolidation,Short Term,443872.0,731.0,1155399.9613674302,9.0,18.5,435556.0,7535.0,0
Own Home,3 years,0.0,458898.0,0.0,73.0,0.0,debt consolidation,Long Term,516956.0,731.0,1779307.905178402,16.0,17.3,315856.0,40058.0,1
Home Mortgage,5 years,0.0,622732.0,0.0,0.0,0.0,debt consolidation,Long Term,520454.0,716.0,1323825.0,9.0,12.8,441009.0,24050.0,0
Home Mortgage,10+ years,0.0,148698.0,0.0,15.0,0.0,debt consolidation,Short Term,262548.0,725.0,1039262.0,10.0,24.5,105165.0,18880.0,0
Rent,< 1 year,0.0,719312.0,0.0,0.0,0.0,debt consolidation,Short Term,140712.0,731.0,1416029.3769102907,7.0,21.9,542336.0,15950.0,0
Home Mortgage,1 year,0.0,299926.0,1.0,0.0,1.0,debt consolidation,Short Term,309606.0,723.0,2139989.0,8.0,18.8,152836.0,9684.0,0
Home Mortgage,10+ years,0.0,1023440.0,0.0,0.0,0.0,debt consolidation,Long Term,441232.0,693.0,1104185.0,10.0,20.0,208449.0,21844.0,0
Home Mortgage,8 years,0.0,253682.0,0.0,0.0,0.0,debt consolidation,Short Term,224466.0,727.0,1667174.0,9.0,12.5,201571.0,14866.0,1
Rent,10+ years,0.0,571538.0,0.0,41.0,0.0,debt consolidation,Long Term,344256.0,730.0,1905890.0,9.0,23.2,278388.0,18328.0,1
Rent,10+ years,0.0,706838.0,1.0,0.0,1.0,buy a car,Short Term,223410.0,731.0,1271913.4052695544,18.0,23.2,186200.0,16009.0,0
Home Mortgage,10+ years,0.0,378708.0,1.0,0.0,1.0,debt consolidation,Long Term,393030.0,6620.0,1442385.0,15.0,23.6,136059.0,11659.0,1
Home Mortgage,5 years,0.0,551716.0,0.0,60.0,0.0,debt consolidation,Short Term,657096.0,731.0,1319442.1980000741,11.0,20.1,398810.0,15275.0,0
Rent,< 1 year,0.0,612766.0,0.0,12.0,0.0,debt consolidation,Short Term,516934.0,705.0,1116098.0,6.0,18.0,388968.0,11626.0,0
Own Home,7 years,0.0,127578.0,0.0,0.0,0.0,small business,Long Term,248292.0,638.0,965960.0,6.0,11.4,106761.0,15858.0,1
Rent,4 years,0.0,402798.0,0.0,0.0,0.0,other,Short Term,196130.0,692.0,1170590.0,10.0,9.4,72713.0,12508.0,0
Rent,10+ years,0.0,382602.0,1.0,28.0,0.0,debt consolidation,Short Term,87208.0,740.0,941545.0,11.0,16.0,52534.99999999997,9180.0,0
Rent,4 years,0.0,234696.0,0.0,0.0,0.0,debt consolidation,Short Term,131362.0,701.0,1390439.0,11.0,17.0,70737.0,10278.0,1
Have Mortgage,2 years,0.0,475618.0,0.0,12.0,0.0,take a trip,Short Term,309606.0,741.0,1112640.0,12.0,22.0,208449.0,11497.0,0
Own Home,2 years,0.0,386122.0,0.0,35.0,0.0,debt consolidation,Short Term,352924.0,731.0,1104457.047813025,9.0,17.0,182400.0,11145.0,0
Home Mortgage,10+ years,0.0,352528.0,1.0,74.0,1.0,debt consolidation,Long Term,691614.0,710.0,1735897.0,14.0,17.6,159543.0,26617.0,1
Rent,1 year,0.0,335610.0,0.0,48.0,0.0,debt consolidation,Short Term,250580.0,727.0,659699.0,10.0,27.0,215650.0,17922.0,1
Own Home,10+ years,0.0,1230548.0,0.0,7.0,0.0,debt consolidation,Long Term,432960.0,712.0,1215240.0,11.0,18.7,523944.0,14583.0,1
Home Mortgage,10+ years,0.0,310684.0,0.0,10.0,0.0,debt consolidation,Short Term,201058.0,741.0,905787.0,9.0,26.0,166896.0,22720.0,0
Rent,8 years,0.0,214962.0,0.0,32.0,0.0,debt consolidation,Long Term,331452.0,731.0,1435452.397285577,10.0,20.3,60515.0,27715.0,1
Home Mortgage,6 years,0.0,757966.0,0.0,0.0,0.0,debt consolidation,Long Term,545666.0,722.0,1809598.0,15.0,12.2,270997.0,23449.0,1
Rent,10+ years,0.0,838134.0,0.0,14.0,0.0,debt consolidation,Long Term,442948.0,723.0,1625830.0,11.0,19.0,286634.0,16800.0,0
Rent,8 years,0.0,569338.0,0.0,22.0,0.0,debt consolidation,Short Term,225126.0,740.0,1633183.0,16.0,11.0,296989.0,31031.0,1
Rent,4 years,0.0,1697212.0,0.0,14.0,0.0,debt consolidation,Long Term,437448.0,721.0,1416735.0,10.0,16.2,504222.0,20070.0,1
Rent,8 years,0.0,954514.0,0.0,0.0,0.0,debt consolidation,Short Term,396638.0,748.0,1522432.0,9.0,26.6,450927.0,18903.0,0
Home Mortgage,10+ years,0.0,152790.0,0.0,0.0,0.0,debt consolidation,Short Term,309606.0,749.0,1053607.0,10.0,9.4,118085.0,19667.0,0
Rent,< 1 year,0.0,174812.0,0.0,10.0,0.0,debt consolidation,Short Term,269104.0,7280.0,886217.0,12.0,18.0,128478.0,14770.0,1
Home Mortgage,10+ years,2.0,716364.0,2.0,16.0,0.0,debt consolidation,Short Term,561176.0,735.0,1170590.0,11.0,20.1,315514.0,16009.0,0
Rent,< 1 year,0.0,916652.0,0.0,33.0,0.0,debt consolidation,Short Term,765842.0,741.0,1984227.0,7.0,14.7,536750.0,20173.0,0
Rent,2 years,0.0,461274.0,0.0,0.0,0.0,debt consolidation,Short Term,218944.0,704.0,1170590.0,7.0,17.0,288040.0,12860.0,1
Home Mortgage,7 years,0.0,396726.0,0.0,24.0,0.0,debt consolidation,Short Term,245938.0,687.0,927181.0,13.0,15.0,182951.0,24107.0,1
Home Mortgage,10+ years,0.0,620950.0,0.0,0.0,0.0,debt consolidation,Long Term,572748.0,676.0,1171920.0,12.0,27.6,457425.0,17393.0,1
Rent,3 years,0.0,742764.0,0.0,0.0,0.0,debt consolidation,Short Term,309606.0,742.0,1216000.0,10.0,11.0,94297.0,4276.0,0
Rent,10+ years,0.0,538846.0,0.0,0.0,0.0,debt consolidation,Short Term,330110.0,731.0,1192267.9361060846,8.0,17.0,303430.0,12753.0,0
Home Mortgage,2 years,0.0,500896.0,0.0,16.0,0.0,debt consolidation,Short Term,459470.0,739.0,1719500.0,11.0,16.9,341753.0,21780.0,0
Own Home,10+ years,0.0,728552.0,0.0,0.0,0.0,debt consolidation,Short Term,239778.0,728.0,862866.0,7.0,18.6,586415.9999999999,21284.0,1
Home Mortgage,2 years,0.0,475618.0,0.0,9.0,0.0,debt consolidation,Short Term,309606.0,734.0,984732.0,7.0,11.7,208449.0,18628.0,0
Rent,10+ years,1.0,406516.0,1.0,22.0,0.0,debt consolidation,Short Term,262262.0,733.0,942229.0,8.0,18.6,253118.0,11228.0,1
Home Mortgage,10+ years,0.0,706816.0,0.0,15.0,0.0,debt consolidation,Short Term,104346.0,7360.0,657153.0,10.0,15.1,568328.0,8488.0,1
Rent,10+ years,0.0,971344.0,0.0,0.0,0.0,debt consolidation,Short Term,431508.0,741.0,1117998.0,13.0,12.400000000000002,239077.0,13789.0,0
Rent,3 years,0.0,475618.0,0.0,0.0,0.0,other,Short Term,309606.0,709.0,616835.0,10.0,10.0,65075.0,8738.0,0
Home Mortgage,10+ years,0.0,128898.0,0.0,0.0,0.0,debt consolidation,Short Term,85844.0,731.0,866597.4270839035,10.0,13.5,59223.0,4191.0,0
Rent,8 years,0.0,250844.0,1.0,20.0,0.0,home improvements,Short Term,448712.0,725.0,1375714.0,11.0,13.8,151658.0,25221.0,0
Own Home,10+ years,0.0,939576.0,0.0,0.0,0.0,educational expenses,Long Term,150502.0,744.0,1170590.0,14.0,17.0,208449.0,16009.0,0
Rent,3 years,0.0,211464.0,0.0,0.0,0.0,debt consolidation,Short Term,368500.0,6910.0,1263291.0,10.0,13.3,131138.0,3979.0,1
Rent,2 years,0.0,622776.0,0.0,45.0,0.0,business loan,Short Term,259512.0,736.0,1214005.0,9.0,14.5,322183.0,7618.0,1
Home Mortgage,10+ years,0.0,154198.0,1.0,73.0,1.0,home improvements,Long Term,463320.0,731.0,1227550.3734477465,8.0,15.1,208449.0,17316.0,1
Rent,2 years,0.0,475618.0,0.0,0.0,0.0,debt consolidation,Short Term,309606.0,713.0,1347613.0,10.0,17.0,50749.0,16009.0,0
Own Home,< 1 year,0.0,951786.0,0.0,32.0,0.0,debt consolidation,Long Term,447964.0,692.0,1160634.0,8.0,24.2,277837.0,19770.0,0
Home Mortgage,< 1 year,0.0,148588.0,1.0,0.0,1.0,home improvements,Short Term,264264.0,727.0,736307.0,7.0,17.0,208449.0,17794.0,1
Rent,< 1 year,0.0,238502.0,0.0,0.0,0.0,debt consolidation,Short Term,122562.0,718.0,850554.0,10.0,10.8,135128.0,3891.0,0
Home Mortgage,2 years,0.0,975172.0,0.0,32.0,0.0,debt consolidation,Short Term,309606.0,734.0,823042.0,10.0,16.5,186124.0,12277.0,0
Home Mortgage,10+ years,0.0,475618.0,0.0,0.0,0.0,home improvements,Long Term,760452.0,725.0,2251728.0,8.0,15.4,208449.0,36778.0,0
Home Mortgage,10+ years,0.0,414502.0,1.0,68.0,1.0,debt consolidation,Short Term,309606.0,738.0,700625.0,11.0,20.1,156427.0,3912.0,0
Rent,10+ years,0.0,1024584.0,0.0,24.0,0.0,debt consolidation,Short Term,309606.0,705.0,1170590.0,10.0,21.5,430046.0,16009.0,0
Rent,3 years,0.0,361460.0,1.0,0.0,1.0,debt consolidation,Short Term,173646.0,731.0,1139260.4679110888,11.0,13.8,159201.0,14818.0,1
Home Mortgage,10+ years,0.0,557304.0,0.0,0.0,0.0,debt consolidation,Short Term,228954.0,742.0,1149101.0,10.0,10.1,175199.0,22503.0,0
Rent,9 years,0.0,614020.0,1.0,63.0,1.0,debt consolidation,Long Term,386584.0,725.0,1947519.0,8.0,13.9,334077.0,8748.0,0
Home Mortgage,4 years,0.0,1286186.0,0.0,0.0,0.0,business loan,Short Term,309606.0,746.0,1440257.0,7.0,16.0,242155.0,16009.0,0
Home Mortgage,6 years,0.0,204930.0,0.0,0.0,0.0,debt consolidation,Long Term,342298.0,6490.0,800736.0,6.0,17.0,159638.0,12478.0,1
Home Mortgage,5 years,0.0,577456.0,0.0,0.0,0.0,debt consolidation,Short Term,166540.0,731.0,1487942.565260899,10.0,27.3,294234.0,21937.0,1
Rent,10+ years,0.0,475618.0,0.0,0.0,0.0,debt consolidation,Short Term,471526.0,731.0,1435416.717209772,10.0,24.1,208449.0,22793.0,0
Home Mortgage,8 years,0.0,422290.0,0.0,0.0,0.0,debt consolidation,Long Term,259908.0,683.0,1627388.0,8.0,15.9,355585.0,23461.0,0
Own Home,10+ years,0.0,194722.0,0.0,38.0,0.0,debt consolidation,Long Term,288838.0,677.0,661409.0,12.0,17.2,143279.0,12897.0,1
Home Mortgage,10+ years,0.0,232364.0,0.0,59.0,0.0,debt consolidation,Long Term,267982.0,695.0,1542952.0,7.0,12.5,198873.0,15430.0,1
Own Home,10+ years,0.0,139436.0,1.0,0.0,1.0,debt consolidation,Short Term,78980.0,720.0,1170590.0,8.0,17.0,99712.0,9972.0,0
Home Mortgage,4 years,0.0,440044.0,0.0,0.0,0.0,debt consolidation,Short Term,146058.0,728.0,1170590.0,14.0,11.3,80199.0,7174.0,1
Rent,4 years,0.0,1068980.0,0.0,0.0,0.0,debt consolidation,Short Term,309584.0,731.0,1606344.9635704672,8.0,30.800000000000004,601008.0,19418.0,0
Rent,3 years,0.0,1041524.0,0.0,10.0,0.0,debt consolidation,Short Term,178222.0,742.0,731101.0,10.0,17.0,225777.0,16145.0,0
Home Mortgage,9 years,0.0,576928.0,0.0,32.0,0.0,debt consolidation,Long Term,403964.0,717.0,1221054.0,8.0,12.7,286007.0,14134.0,0
Home Mortgage,10+ years,0.0,820446.0,0.0,0.0,0.0,debt consolidation,Short Term,198308.0,751.0,1484375.0,11.0,19.3,63764.0,18060.0,0
Home Mortgage,9 years,0.0,574882.0,1.0,43.0,1.0,debt consolidation,Long Term,485782.0,717.0,1158696.0,11.0,18.4,373350.0,22112.0,1
Rent,2 years,0.0,874324.0,0.0,0.0,0.0,debt consolidation,Long Term,434852.0,704.0,1746328.0,10.0,19.8,667489.0,37255.0,1
Rent,3 years,0.0,798534.0,1.0,58.0,1.0,debt consolidation,Long Term,250470.0,709.0,965675.0,10.0,13.7,89661.0,26154.0,1
Home Mortgage,10+ years,0.0,958100.0,0.0,0.0,0.0,debt consolidation,Short Term,173844.0,750.0,1557753.0,14.0,18.5,421173.0,33232.0,0
Home Mortgage,1 year,0.0,451484.0,0.0,44.0,0.0,debt consolidation,Short Term,759682.0,722.0,1640232.0,10.0,29.6,370823.0,19819.0,1
Home Mortgage,10+ years,0.0,869132.0,0.0,19.0,0.0,medical bills,Short Term,726198.0,720.0,1570312.0,14.0,17.0,532190.0,21461.0,1
Home Mortgage,10+ years,0.0,918962.0,0.0,0.0,0.0,debt consolidation,Short Term,270336.0,731.0,1055101.333109793,13.0,17.0,217455.0,8099.0,0
Rent,9 years,0.0,1462076.0,0.0,0.0,0.0,debt consolidation,Long Term,486134.0,689.0,2332440.0,10.0,13.8,558106.0,14131.0,0
Rent,1 year,0.0,212168.0,0.0,24.0,0.0,other,Short Term,116996.0,731.0,1123025.43747506,10.0,17.0,107559.0,13588.0,1
Rent,9 years,0.0,119680.0,0.0,0.0,0.0,debt consolidation,Short Term,119702.0,710.0,969817.0,10.0,11.8,100054.0,16009.0,0
Home Mortgage,1 year,0.0,484858.0,0.0,0.0,0.0,debt consolidation,Short Term,352308.0,735.0,1939748.0,14.0,17.0,219412.0,30357.0,0
Home Mortgage,1 year,0.0,624976.0,0.0,0.0,0.0,debt consolidation,Short Term,220748.0,736.0,800717.0,10.0,14.9,514387.0,10943.0,0
Home Mortgage,10+ years,0.0,1217832.0,0.0,0.0,0.0,debt consolidation,Short Term,765842.0,745.0,2362175.0,6.0,25.7,662624.9999999999,14488.0,0
Home Mortgage,3 years,0.0,277090.0,0.0,0.0,0.0,debt consolidation,Short Term,202796.0,731.0,677331.0,10.0,11.5,190000.0,8918.0,0
Home Mortgage,10+ years,0.0,780472.0,0.0,0.0,0.0,debt consolidation,Long Term,756382.0,717.0,1959698.0,10.0,22.7,297920.0,16009.0,1
Rent,7 years,0.0,381238.0,0.0,0.0,0.0,debt consolidation,Long Term,535194.0,731.0,1061149.468450257,6.0,21.5,241338.0,5695.0,1
Rent,< 1 year,0.0,835010.0,0.0,56.0,0.0,debt consolidation,Long Term,331056.0,687.0,1067401.0,13.0,31.4,390868.0,19124.0,1
Home Mortgage,3 years,2.0,338756.0,2.0,7.0,0.0,debt consolidation,Long Term,482636.0,731.0,1699816.8747462954,11.0,15.4,206549.0,39491.0,1
Home Mortgage,5 years,0.0,297396.0,0.0,10.0,0.0,debt consolidation,Short Term,538560.0,733.0,2046528.0,11.0,17.7,179018.0,16009.0,1
Rent,4 years,0.0,475618.0,0.0,0.0,0.0,other,Short Term,309606.0,657.0,658559.0,10.0,14.0,73625.0,7244.0,0
Home Mortgage,8 years,0.0,297968.0,0.0,0.0,0.0,debt consolidation,Long Term,548042.0,667.0,1454887.0,11.0,11.4,227981.0,19883.0,0
Home Mortgage,10+ years,0.0,801944.0,0.0,0.0,0.0,debt consolidation,Short Term,258148.0,731.0,1204987.5175367543,14.0,22.2,130910.00000000001,14476.0,0
Rent,10+ years,0.0,148434.0,1.0,0.0,1.0,home improvements,Long Term,246554.0,594.0,929860.0,12.0,11.5,64866.00000000003,13948.0,1
Home Mortgage,< 1 year,0.0,735966.0,0.0,0.0,0.0,debt consolidation,Long Term,780406.0,6860.0,2214507.0,9.0,25.8,469072.0,11940.0,1
Home Mortgage,2 years,0.0,231704.0,0.0,32.0,0.0,home improvements,Short Term,160886.0,746.0,1778400.0,10.0,17.0,167485.0,28603.0,0
Rent,1 year,0.0,307824.0,0.0,0.0,0.0,debt consolidation,Short Term,225830.0,746.0,565326.0,10.0,14.6,155249.0,8103.0,1
Home Mortgage,10+ years,0.0,542850.0,0.0,14.0,0.0,debt consolidation,Long Term,536426.0,714.0,1204505.0,9.0,25.0,137370.0,14454.0,1
Own Home,10+ years,0.0,996534.0,0.0,0.0,0.0,debt consolidation,Short Term,211728.0,731.0,1195409.5451287944,13.0,22.3,210862.0,12302.0,1
Home Mortgage,3 years,0.0,587994.0,0.0,0.0,0.0,debt consolidation,Short Term,309606.0,7380.0,914964.0,13.0,17.0,369683.0,16775.0,1
Home Mortgage,10+ years,0.0,1573066.0,0.0,50.0,0.0,debt consolidation,Short Term,125972.0,733.0,737333.0,10.0,17.0,55708.0,16009.0,0
Rent,10+ years,0.0,769164.0,0.0,0.0,0.0,debt consolidation,Short Term,285362.0,749.0,1137492.0,8.0,14.0,292942.0,7356.0,0
Rent,10+ years,0.0,1085106.0,0.0,0.0,0.0,debt consolidation,Short Term,309606.0,714.0,1409325.0,14.0,24.7,763781.0,33119.0,0
Home Mortgage,9 years,0.0,197516.0,0.0,32.0,0.0,debt consolidation,Short Term,77660.0,719.0,843106.0,7.0,24.7,79819.0,9555.0,0
Home Mortgage,4 years,0.0,1115774.0,0.0,0.0,0.0,debt consolidation,Short Term,318032.0,748.0,1144446.0,13.0,17.0,640812.9999999999,19265.0,0
Rent,2 years,0.0,613778.0,0.0,0.0,0.0,debt consolidation,Long Term,432124.0,731.0,1193585.1433064553,14.0,11.2,285171.0,16009.0,1
Home Mortgage,7 years,0.0,587818.0,0.0,7.0,0.0,debt consolidation,Short Term,223256.0,740.0,804916.0,13.0,17.0,308142.0,6775.0,0
Rent,2 years,0.0,651662.0,0.0,45.0,0.0,debt consolidation,Long Term,400906.0,731.0,1001390.3693339435,6.0,16.5,183464.0,6493.0,0
