Home Ownership,Years in current job,Tax Liens,Maximum Open Credit,Number of Credit Problems,Months since last delinquent,Bankruptcies,Purpose,Term,Current Loan Amount,Credit Score,Annual Income,Number of Open Accounts,Years of Credit History,Current Credit Balance,Monthly Debt,Credit Default
Home Mortgage,6 years,0.0,1076790.0,0.0,0.0,0.0,debt consolidation,Short Term,129690.0,746.0,1170590.0,19.0,19.4,467761.0,16009.0,0
Rent,10+ years,0.0,592944.0,0.0,54.0,0.0,debt consolidation,Short Term,225412.0,713.0,1265381.0,16.0,11.9,377929.0,28365.0,1
Rent,1 year,0.0,758758.0,0.0,0.0,0.0,debt consolidation,Short Term,215160.0,731.0,935800.8701001043,16.0,17.0,172995.0,5149.0,0
Rent,10+ years,0.0,383922.0,0.0,0.0,0.0,debt consolidation,Short Term,374088.0,731.0,1090865.4515580793,6.0,14.1,314317.0,10020.0,1
Rent,6 years,0.0,689370.0,1.0,41.0,1.0,debt consolidation,Long Term,542850.0,684.0,1020452.0,17.0,24.2,70262.0,32484.0,0
Home Mortgage,10+ years,0.0,382954.0,1.0,0.0,1.0,debt consolidation,Short Term,181258.0,720.0,868490.0,9.0,17.4,108490.0,16212.0,0
Home Mortgage,5 years,0.0,214698.0,0.0,0.0,0.0,debt consolidation,Long Term,546876.0,731.0,1437691.5039290322,13.0,23.4,141094.0,24643.0,1
Home Mortgage,2 years,0.0,733172.0,0.0,0.0,0.0,debt consolidation,Short Term,326216.0,731.0,1209313.2374760977,11.0,24.1,475532.0,10452.0,1
Home Mortgage,10+ years,0.0,475618.0,0.0,0.0,0.0,home improvements,Short Term,309606.0,751.0,1170590.0,10.0,26.5,208449.0,38082.0,0
Home Mortgage,8 years,0.0,631246.0,0.0,0.0,0.0,debt consolidation,Long Term,328372.0,717.0,743451.0,13.0,14.6,352184.0,12391.0,0
Home Mortgage,5 years,0.0,467632.0,0.0,0.0,0.0,debt consolidation,Long Term,309606.0,676.0,1595943.0,11.0,9.7,267767.0,16092.0,0
Own Home,10+ years,0.0,537834.0,0.0,0.0,0.0,debt consolidation,Short Term,309606.0,734.0,566352.0,14.0,12.0,124488.0,14159.0,0
Rent,3 years,0.0,279642.0,0.0,0.0,0.0,debt consolidation,Long Term,220308.0,716.0,665931.0,6.0,22.2,181127.0,9379.0,0
Home Mortgage,10+ years,0.0,480876.0,0.0,0.0,0.0,other,Short Term,309606.0,749.0,1170590.0,9.0,17.9,110466.0,6439.0,0
Rent,10+ years,0.0,135300.0,0.0,41.0,0.0,debt consolidation,Short Term,235818.0,7190.0,742292.0,6.0,17.0,88806.0,10330.0,1
Rent,3 years,0.0,319022.0,0.0,36.0,0.0,debt consolidation,Short Term,216920.0,731.0,1597295.715897523,10.0,28.7,115729.0,29405.0,1
Rent,2 years,0.0,688424.0,0.0,46.0,0.0,debt consolidation,Short Term,324566.0,731.0,1121682.6261700885,12.0,12.4,395371.0,12146.0,0
Rent,2 years,0.0,351406.0,0.0,0.0,0.0,debt consolidation,Long Term,309606.0,716.0,1765879.0,8.0,10.7,294082.0,23839.0,0
Rent,7 years,1.0,413336.0,1.0,26.0,0.0,debt consolidation,Short Term,97306.0,721.0,600894.0,13.0,13.5,175636.0,16474.0,0
Home Mortgage,7 years,0.0,640134.0,0.0,0.0,0.0,buy house,Long Term,769538.0,6690.0,1170590.0,12.0,17.0,378689.0,16009.0,1
Home Mortgage,5 years,0.0,552662.0,0.0,0.0,0.0,debt consolidation,Long Term,541530.0,675.0,1281455.0,9.0,20.5,368486.0,26056.0,0
Home Mortgage,10+ years,0.0,493746.0,0.0,27.0,0.0,debt consolidation,Short Term,315744.0,745.0,1420307.0,13.0,15.0,204668.0,32312.0,0
Rent,2 years,0.0,142494.0,0.0,58.0,0.0,debt consolidation,Short Term,187110.0,731.0,952639.5809177745,10.0,16.1,72846.0,6337.0,1
Home Mortgage,10+ years,0.0,1107304.0,0.0,0.0,0.0,debt consolidation,Long Term,540276.0,731.0,1752344.827500132,17.0,30.0,623522.9999999999,31498.0,1
Home Mortgage,2 years,0.0,542872.0,0.0,41.0,0.0,home improvements,Short Term,431332.0,719.0,931285.0,11.0,14.5,76418.0,14668.0,0
Home Mortgage,3 years,0.0,438878.0,0.0,24.0,0.0,debt consolidation,Long Term,371118.0,729.0,1168937.0,12.0,24.0,274037.0,24742.0,1
Home Mortgage,10+ years,0.0,369314.0,0.0,0.0,0.0,debt consolidation,Long Term,323840.0,646.0,1864470.0,11.0,17.7,166497.0,27035.0,0
Rent,< 1 year,0.0,296868.0,0.0,42.0,0.0,debt consolidation,Long Term,221496.0,731.0,1083876.9682180397,7.0,14.0,150765.0,11637.0,1
Own Home,9 years,0.0,386254.0,0.0,0.0,0.0,buy a car,Long Term,516978.0,741.0,1045969.0,8.0,11.399999999999999,77387.00000000003,11157.0,0
Own Home,10+ years,0.0,475618.0,0.0,14.0,0.0,buy a car,Long Term,309606.0,717.0,816506.0,14.0,19.6,208449.0,21638.0,0
Rent,4 years,0.0,1304908.0,0.0,0.0,0.0,debt consolidation,Short Term,666600.0,677.0,1170590.0,6.0,17.0,208449.0,16009.0,0
Rent,10+ years,0.0,475618.0,0.0,0.0,0.0,debt consolidation,Short Term,100936.0,731.0,942347.1551294822,10.0,11.9,208449.0,6086.0,1
Home Mortgage,4 years,0.0,1123298.0,0.0,0.0,0.0,debt consolidation,Long Term,397100.0,698.0,952660.0,17.0,15.0,357979.0,22467.0,1
Rent,1 year,0.0,475618.0,0.0,0.0,0.0,debt consolidation,Short Term,173580.0,748.0,1236691.0,10.0,11.2,63517.0,11089.0,0
Rent,3 years,0.0,190190.0,0.0,64.0,0.0,debt consolidation,Short Term,151118.0,731.0,699181.0,10.0,17.9,44193.99999999997,17596.0,0
Home Mortgage,7 years,0.0,327272.0,0.0,0.0,0.0,debt consolidation,Short Term,215424.0,731.0,1385488.7936213482,7.0,20.2,248729.0,21489.0,0
Rent,2 years,0.0,150876.0,0.0,15.0,0.0,small business,Short Term,309606.0,734.0,669978.0,10.0,16.7,62548.0,11183.0,1
Rent,3 years,0.0,511852.0,0.0,0.0,0.0,debt consolidation,Short Term,448756.0,706.0,1162686.0,11.0,9.7,401375.0,25773.0,0
Home Mortgage,10+ years,0.0,611182.0,1.0,0.0,1.0,debt consolidation,Short Term,152702.0,744.0,1224512.0,8.0,21.0,222224.0,20204.0,0
Rent,10+ years,0.0,810128.0,0.0,0.0,0.0,debt consolidation,Short Term,356642.0,731.0,1668262.857097529,11.0,29.199999999999996,607297.0,27312.0,0
Home Mortgage,10+ years,0.0,946022.0,0.0,22.0,0.0,home improvements,Short Term,286110.0,731.0,1333711.562629646,17.0,16.8,298205.0,21609.0,1
Home Mortgage,10+ years,0.0,325908.0,0.0,25.0,0.0,debt consolidation,Long Term,388586.0,671.0,1211915.0,10.0,27.1,218975.0,6878.0,0
Home Mortgage,2 years,0.0,475618.0,0.0,0.0,0.0,debt consolidation,Short Term,172722.0,751.0,745864.0,12.0,23.0,247817.0,3835.0,0
Rent,10+ years,0.0,1086646.0,0.0,0.0,0.0,debt consolidation,Short Term,463276.0,747.0,1005100.0,7.0,19.4,228988.0,16009.0,0
Rent,9 years,2.0,283118.0,2.0,32.0,0.0,debt consolidation,Long Term,526636.0,731.0,1276189.083853652,6.0,22.0,229843.0,16009.0,1
Rent,7 years,0.0,568084.0,0.0,0.0,0.0,debt consolidation,Short Term,104412.0,731.0,1108028.167370374,14.0,13.0,53959.99999999997,15234.0,0
Rent,1 year,0.0,195580.0,1.0,32.0,1.0,debt consolidation,Short Term,104368.0,691.0,853974.0,10.0,20.0,116223.0,22559.0,0
Rent,1 year,0.0,475618.0,0.0,45.0,0.0,debt consolidation,Short Term,155848.0,7120.0,769120.0,9.0,17.0,67317.0,7627.0,1
Rent,< 1 year,0.0,161898.0,0.0,0.0,0.0,major purchase,Short Term,309606.0,744.0,1170590.0,7.0,17.0,208449.0,5120.0,0
Home Mortgage,7 years,0.0,441958.0,0.0,8.0,0.0,debt consolidation,Short Term,222310.0,731.0,1167808.3053667152,12.0,17.6,126711.0,14992.0,1
Rent,10+ years,0.0,271106.0,0.0,64.0,0.0,business loan,Short Term,437096.0,680.0,1038103.0,7.0,13.1,112632.0,17388.0,0
Home Mortgage,10+ years,0.0,434808.0,1.0,0.0,1.0,debt consolidation,Short Term,312400.0,747.0,1097060.0,10.0,17.0,209912.0,17279.0,0
Rent,9 years,0.0,475618.0,0.0,0.0,0.0,debt consolidation,Short Term,419364.0,747.0,848844.0,14.0,16.7,461225.0,21928.0,0
Rent,5 years,0.0,312202.0,0.0,0.0,0.0,debt consolidation,Short Term,230846.0,731.0,1200501.1137198154,10.0,16.6,176073.0,15981.0,0
Home Mortgage,10+ years,0.0,656392.0,0.0,6.0,0.0,debt consolidation,Short Term,257532.0,703.0,1853450.0,15.0,23.7,497154.0,16009.0,0
Rent,2 years,0.0,473506.0,0.0,0.0,0.0,debt consolidation,Short Term,178574.0,739.0,1204201.0,14.0,10.0,340233.0,28600.0,0
Rent,10+ years,0.0,1174866.0,0.0,0.0,0.0,medical bills,Short Term,125026.0,744.0,1977330.0,17.0,21.6,208449.0,37553.0,0
Home Mortgage,< 1 year,0.0,1621994.0,0.0,8.0,0.0,debt consolidation,Long Term,763774.0,725.0,1526536.0,14.0,27.7,588335.0,16537.0,1
Home Mortgage,10+ years,0.0,664444.0,0.0,0.0,0.0,buy house,Short Term,309606.0,745.0,1038920.0,16.0,14.8,197391.0,13220.0,0
Rent,3 years,0.0,727760.0,0.0,20.0,0.0,other,Short Term,336534.0,710.0,2131382.0,15.0,12.7,127585.0,11243.0,0
Rent,1 year,0.0,260194.0,0.0,22.0,0.0,debt consolidation,Long Term,330836.0,717.0,914280.0,10.0,20.5,144723.0,12952.0,0
Rent,7 years,0.0,707058.0,0.0,0.0,0.0,debt consolidation,Short Term,129360.0,746.0,1210300.0,9.0,20.8,340138.0,25618.0,0
Home Mortgage,10+ years,0.0,383856.0,0.0,11.0,0.0,debt consolidation,Short Term,741664.0,684.0,1782200.0,19.0,21.4,153159.0,27030.0,0
Home Mortgage,6 years,0.0,232870.0,0.0,0.0,0.0,debt consolidation,Short Term,309606.0,747.0,996436.0,8.0,17.5,147421.0,16607.0,0
Home Mortgage,4 years,0.0,310464.0,0.0,35.0,0.0,debt consolidation,Short Term,443696.0,741.0,1170590.0,12.0,16.1,186086.0,40323.0,0
Own Home,10+ years,0.0,576444.0,0.0,0.0,0.0,debt consolidation,Long Term,190058.0,731.0,1115226.7533338089,6.0,24.0,266836.0,7744.0,0
Rent,6 years,0.0,207702.0,1.0,0.0,1.0,buy a car,Short Term,255882.0,7280.0,638723.0,6.0,15.9,208449.0,12561.0,1
Home Mortgage,9 years,3.0,1547854.0,3.0,37.0,0.0,debt consolidation,Short Term,458854.0,731.0,1169181.3330707136,10.0,12.1,208449.0,16009.0,0
Home Mortgage,10+ years,0.0,475618.0,0.0,25.0,0.0,debt consolidation,Short Term,441276.0,748.0,2191346.0,19.0,17.0,208449.0,16009.0,0
Home Mortgage,10+ years,0.0,785620.0,0.0,50.0,0.0,debt consolidation,Short Term,323730.0,748.0,1601092.0,15.0,18.6,232731.0,26818.0,0
Home Mortgage,10+ years,0.0,796730.0,0.0,0.0,0.0,other,Short Term,326216.0,708.0,1437768.0,17.0,14.7,492670.0,27797.0,1
Own Home,< 1 year,0.0,165198.0,1.0,0.0,1.0,debt consolidation,Short Term,154000.0,731.0,991054.9314353084,7.0,10.5,80465.0,9648.0,0
Home Mortgage,1 year,0.0,474760.0,0.0,32.0,0.0,debt consolidation,Short Term,307846.0,729.0,1121513.0,11.0,19.4,332120.0,16355.0,1
Home Mortgage,5 years,0.0,475618.0,0.0,14.0,0.0,medical bills,Short Term,309606.0,702.0,1137492.0,17.0,12.9,41610.0,24456.0,0
Home Mortgage,10+ years,0.0,397804.0,0.0,39.0,0.0,debt consolidation,Long Term,479952.0,621.0,1587070.0,14.0,16.6,310916.0,19574.0,1
Home Mortgage,10+ years,0.0,229460.0,0.0,46.0,0.0,home improvements,Short Term,309606.0,732.0,741304.0,9.0,16.3,62624.00000000003,17421.0,0
Own Home,5 years,0.0,633908.0,0.0,0.0,0.0,business loan,Short Term,304898.0,721.0,1222536.0,10.0,17.0,208449.0,16009.0,0
Home Mortgage,8 years,0.0,475618.0,0.0,0.0,0.0,debt consolidation,Short Term,264374.0,746.0,2054869.0,18.0,14.4,208449.0,39214.0,0
Home Mortgage,7 years,0.0,409420.0,0.0,0.0,0.0,debt consolidation,Long Term,390368.0,738.0,1311114.0,10.0,13.6,191995.0,33761.0,1
Rent,3 years,0.0,516604.0,0.0,0.0,0.0,debt consolidation,Short Term,219802.0,746.0,1301842.0,8.0,13.0,217284.0,19365.0,0
Rent,4 years,0.0,292072.0,0.0,0.0,0.0,debt consolidation,Short Term,151558.0,747.0,729220.0,12.0,12.599999999999998,133437.0,13004.0,0
Rent,8 years,0.0,478148.0,0.0,0.0,0.0,debt consolidation,Short Term,166562.0,746.0,537054.0,10.0,16.5,122645.0,16009.0,0
Rent,10+ years,0.0,475618.0,0.0,0.0,0.0,debt consolidation,Short Term,217228.0,731.0,1849975.3932906324,13.0,28.2,208449.0,40242.0,0
Rent,7 years,0.0,817850.0,1.0,11.0,1.0,debt consolidation,Short Term,157784.0,731.0,1168936.9785086229,11.0,17.2,34618.0,16009.0,0
Rent,7 years,0.0,120450.0,0.0,16.0,0.0,other,Short Term,309606.0,735.0,607088.0,9.0,16.5,83638.0,10270.0,0
Home Mortgage,9 years,0.0,475618.0,0.0,0.0,0.0,other,Short Term,333674.0,750.0,1767399.0,12.0,15.3,454898.0,15170.0,0
Home Mortgage,10+ years,0.0,702988.0,0.0,0.0,0.0,debt consolidation,Long Term,540254.0,720.0,1788546.0,10.0,21.1,256804.0,16009.0,1
Rent,5 years,0.0,383548.0,0.0,0.0,0.0,debt consolidation,Short Term,210518.0,7320.0,757568.0,13.0,11.399999999999999,276583.0,11553.0,1
Home Mortgage,7 years,0.0,267960.0,0.0,0.0,0.0,debt consolidation,Long Term,272404.0,731.0,1155297.9645846707,9.0,15.9,195795.0,13892.0,1
Home Mortgage,10+ years,0.0,249260.0,0.0,0.0,0.0,debt consolidation,Long Term,589930.0,6890.0,1153566.0,13.0,12.0,167048.0,13651.0,1
Rent,4 years,1.0,475618.0,2.0,0.0,1.0,debt consolidation,Short Term,175230.0,730.0,1002706.0,8.0,13.3,208449.0,14874.0,0
Rent,10+ years,0.0,341286.0,0.0,68.0,0.0,debt consolidation,Long Term,350020.0,688.0,699067.0,12.0,16.4,259369.0,8389.0,1
Rent,< 1 year,0.0,331012.0,0.0,21.0,0.0,debt consolidation,Long Term,348590.0,706.0,1599344.0,7.0,17.0,170373.0,15727.0,0
Rent,4 years,0.0,431090.0,0.0,0.0,0.0,business loan,Short Term,214720.0,711.0,927200.0,11.0,16.0,141094.0,14372.0,1
Rent,2 years,0.0,230714.0,0.0,24.0,0.0,debt consolidation,Short Term,215094.0,731.0,891795.8653713663,7.0,10.2,84493.0,5346.0,1
Rent,< 1 year,0.0,448690.0,0.0,0.0,0.0,major purchase,Short Term,87164.0,747.0,1170590.0,10.0,17.0,227088.0,5750.0,0
Home Mortgage,10+ years,0.0,329384.0,1.0,0.0,1.0,home improvements,Long Term,333938.0,732.0,1395816.0,9.0,29.1,236968.0,24776.0,1
Rent,< 1 year,0.0,535612.0,0.0,0.0,0.0,debt consolidation,Long Term,332068.0,705.0,658217.0,10.0,14.5,337212.0,11283.0,1
Rent,1 year,0.0,120736.0,0.0,0.0,0.0,debt consolidation,Short Term,309606.0,743.0,757948.0,14.0,9.7,61940.0,17433.0,0
Home Mortgage,10+ years,0.0,362230.0,1.0,13.0,1.0,other,Long Term,441584.0,7160.0,2764918.0,9.0,17.0,255892.0,35714.0,1
Rent,3 years,0.0,212740.0,0.0,0.0,0.0,debt consolidation,Short Term,309606.0,726.0,852530.0,10.0,10.5,110238.0,14919.0,0
Rent,6 years,0.0,141790.0,0.0,55.0,0.0,other,Short Term,248226.0,731.0,941918.6781962947,10.0,15.2,59147.0,6359.0,1
Rent,5 years,0.0,168960.0,1.0,0.0,1.0,debt consolidation,Short Term,162492.0,737.0,718504.0,15.0,22.8,113829.0,16286.0,1
Rent,2 years,0.0,490710.0,0.0,0.0,0.0,debt consolidation,Short Term,121044.0,748.0,950285.0,9.0,12.0,137731.0,14809.0,0
Home Mortgage,10+ years,0.0,349404.0,0.0,53.0,0.0,debt consolidation,Short Term,309606.0,743.0,1355935.0,6.0,13.8,100187.0,11525.0,0
Home Mortgage,2 years,0.0,1288628.0,0.0,0.0,0.0,debt consolidation,Long Term,479710.0,734.0,2263299.0,17.0,21.4,391742.0,31158.0,1
Home Mortgage,10+ years,0.0,305800.0,1.0,0.0,1.0,debt consolidation,Short Term,309606.0,743.0,1320291.0,9.0,16.0,230831.0,19914.0,0
Home Mortgage,10+ years,0.0,1271952.0,0.0,0.0,0.0,debt consolidation,Short Term,490864.0,731.0,1613879.638160661,9.0,16.5,741493.9999999999,28118.0,0
Home Mortgage,10+ years,0.0,422444.0,0.0,16.0,0.0,other,Long Term,472692.0,731.0,1425020.7638364034,15.0,16.4,202483.0,26480.0,0
Rent,5 years,0.0,475618.0,1.0,23.0,1.0,other,Long Term,283800.0,704.0,810711.0,7.0,14.5,208449.0,9661.0,0
Rent,1 year,0.0,153802.0,0.0,14.0,0.0,debt consolidation,Short Term,219780.0,731.0,1077821.7440558285,8.0,15.8,55917.0,11831.0,1
Rent,5 years,0.0,613294.0,1.0,61.0,1.0,debt consolidation,Short Term,306922.0,731.0,990603.0,10.0,17.0,172672.0,19399.0,0
Home Mortgage,2 years,0.0,1085832.0,0.0,0.0,0.0,debt consolidation,Long Term,309606.0,746.0,2586299.0,10.0,15.4,430426.0,14613.0,0
Rent,10+ years,0.0,1012682.0,0.0,0.0,0.0,debt consolidation,Short Term,173470.0,736.0,1170590.0,13.0,28.9,188917.0,5716.0,0
Home Mortgage,10+ years,0.0,860178.0,0.0,0.0,0.0,debt consolidation,Short Term,328240.0,748.0,732184.0,10.0,13.9,170867.0,16009.0,0
Home Mortgage,10+ years,0.0,817740.0,0.0,0.0,0.0,debt consolidation,Short Term,333586.0,701.0,656070.0,13.0,28.9,514140.0,16511.0,0
Rent,4 years,0.0,612304.0,0.0,33.0,0.0,debt consolidation,Long Term,489280.0,697.0,965865.0,15.0,9.7,204649.0,11752.0,1
Home Mortgage,4 years,0.0,268774.0,0.0,20.0,0.0,debt consolidation,Short Term,309606.0,738.0,1911989.0,9.0,31.6,180139.0,24059.0,0
Home Mortgage,10+ years,0.0,837034.0,0.0,7.0,0.0,debt consolidation,Long Term,433796.0,716.0,1536036.0,12.0,20.7,606499.0,38913.0,0
Home Mortgage,7 years,0.0,493372.0,0.0,29.0,0.0,debt consolidation,Long Term,532334.0,635.0,1037381.0,14.0,26.0,364306.0,27836.0,0
Home Mortgage,< 1 year,0.0,981838.0,0.0,13.0,0.0,debt consolidation,Short Term,514294.0,731.0,1668278.8703942627,14.0,17.5,418038.0,34342.0,0
Rent,< 1 year,0.0,213994.0,0.0,30.0,0.0,debt consolidation,Short Term,237622.0,721.0,858173.0,7.0,10.7,92226.0,9225.0,0
Home Mortgage,10+ years,0.0,501248.0,0.0,15.0,0.0,debt consolidation,Short Term,766150.0,725.0,2814964.0,9.0,17.0,335920.0,36360.0,0
Rent,10+ years,0.0,311388.0,1.0,8.0,1.0,other,Long Term,227612.0,727.0,1134072.0,14.0,15.0,67241.0,7655.0,1
Home Mortgage,10+ years,0.0,963446.0,0.0,0.0,0.0,debt consolidation,Short Term,258896.0,746.0,1490664.0,10.0,27.6,241300.0,13826.0,1
Home Mortgage,8 years,0.0,457468.0,0.0,29.0,0.0,debt consolidation,Short Term,309606.0,741.0,1325231.0,14.0,27.4,337003.0,21204.0,0
Rent,5 years,0.0,1027290.0,0.0,68.0,0.0,debt consolidation,Short Term,159126.0,738.0,763496.0,8.0,16.5,285684.0,13107.0,0
Rent,2 years,0.0,475618.0,0.0,48.0,0.0,debt consolidation,Short Term,309606.0,715.0,835601.0,7.0,11.8,74233.0,5146.0,0
Home Mortgage,10+ years,0.0,475618.0,0.0,0.0,0.0,debt consolidation,Long Term,775390.0,727.0,2028098.0,10.0,30.1,208449.0,16009.0,0
Home Mortgage,10+ years,0.0,1080794.0,0.0,19.0,0.0,debt consolidation,Long Term,330330.0,731.0,966206.1912303919,9.0,17.0,214681.0,4928.0,1
Home Mortgage,10+ years,0.0,238062.0,2.0,37.0,2.0,debt consolidation,Long Term,244552.0,7210.0,1508600.0,7.0,14.4,153387.0,16595.0,1
Home Mortgage,< 1 year,0.0,956516.0,0.0,18.0,0.0,debt consolidation,Short Term,224554.0,714.0,1910241.0,10.0,30.9,214776.0,33270.0,0
Rent,10+ years,0.0,197340.0,0.0,8.0,0.0,debt consolidation,Short Term,221892.0,728.0,2069651.0,12.0,14.5,98515.0,17937.0,0
Rent,3 years,0.0,1251272.0,0.0,0.0,0.0,business loan,Short Term,309606.0,748.0,1167474.0,10.0,17.1,208449.0,16009.0,0
Home Mortgage,5 years,0.0,464332.0,0.0,0.0,0.0,debt consolidation,Short Term,217096.0,714.0,1668675.0,16.0,18.1,262656.0,24057.0,1
Home Mortgage,10+ years,0.0,855580.0,0.0,0.0,0.0,debt consolidation,Long Term,433752.0,731.0,1461863.142269933,19.0,16.5,387201.0,26757.0,0
Home Mortgage,9 years,0.0,1410684.0,0.0,0.0,0.0,business loan,Short Term,279268.0,731.0,1673384.8067730486,10.0,20.5,208449.0,34971.0,0
Rent,< 1 year,0.0,116710.0,0.0,0.0,0.0,debt consolidation,Short Term,140602.0,724.0,653828.0,10.0,17.0,67431.0,10570.0,1
Rent,< 1 year,0.0,482438.0,0.0,49.0,0.0,debt consolidation,Short Term,131626.0,744.0,2387293.0,7.0,22.0,273334.0,27653.0,0
Rent,10+ years,0.0,1591370.0,0.0,0.0,0.0,debt consolidation,Short Term,386738.0,742.0,852777.0,19.0,30.3,666577.0,24660.0,0
Rent,1 year,0.0,475618.0,0.0,0.0,0.0,other,Short Term,309606.0,743.0,1399065.0,10.0,13.9,208449.0,5282.0,0
Rent,4 years,0.0,462638.0,0.0,0.0,0.0,debt consolidation,Short Term,261602.0,746.0,941355.0,12.0,11.1,165813.0,14120.0,0
Own Home,6 years,0.0,377454.0,0.0,0.0,0.0,debt consolidation,Short Term,242462.0,731.0,1280485.5120503556,11.0,25.7,262086.0,15220.0,0
Rent,10+ years,0.0,690074.0,0.0,55.0,0.0,other,Short Term,86768.0,739.0,936700.0,14.0,17.0,268774.0,21076.0,0
Rent,< 1 year,0.0,140712.0,0.0,23.0,0.0,debt consolidation,Short Term,268004.0,731.0,1111846.727825797,11.0,17.0,100738.0,12872.0,1
Rent,8 years,0.0,472626.0,0.0,0.0,0.0,debt consolidation,Short Term,305096.0,740.0,1129284.0,11.0,10.5,242877.0,16563.0,0
Rent,10+ years,0.0,451902.0,1.0,0.0,1.0,debt consolidation,Short Term,309606.0,747.0,1170590.0,6.0,26.4,87818.0,16009.0,0
Home Mortgage,2 years,0.0,475618.0,0.0,0.0,0.0,debt consolidation,Long Term,387970.0,743.0,1396082.0,7.0,11.8,208449.0,9377.0,0
Home Mortgage,1 year,0.0,686334.0,0.0,0.0,0.0,debt consolidation,Short Term,265870.0,747.0,822795.0,11.0,10.5,183160.0,10765.0,0
Home Mortgage,10+ years,0.0,475618.0,0.0,12.0,0.0,debt consolidation,Short Term,490006.0,731.0,1212415.0461353199,10.0,17.0,208449.0,16009.0,0
Home Mortgage,9 years,0.0,844096.0,0.0,6.0,0.0,debt consolidation,Short Term,611820.0,731.0,1494096.8826562813,11.0,18.9,114456.0,28841.0,0
Rent,3 years,0.0,437492.0,0.0,14.0,0.0,debt consolidation,Short Term,229680.0,740.0,1170590.0,17.0,15.4,208449.0,16009.0,0
Rent,2 years,0.0,475618.0,0.0,12.0,0.0,other,Short Term,309606.0,671.0,835620.0,10.0,12.8,48051.0,16009.0,1
Rent,7 years,0.0,296186.0,0.0,0.0,0.0,debt consolidation,Short Term,254188.0,731.0,668135.0,9.0,9.7,203357.0,10300.0,0
Home Mortgage,8 years,0.0,545710.0,0.0,12.0,0.0,debt consolidation,Short Term,264264.0,731.0,1498389.3949891732,12.0,18.0,278065.0,27814.0,1
Home Mortgage,5 years,0.0,350768.0,0.0,0.0,0.0,debt consolidation,Long Term,333168.0,739.0,1016671.0,10.0,10.4,281428.0,12031.0,0
Rent,2 years,0.0,569624.0,0.0,19.0,0.0,debt consolidation,Short Term,224818.0,748.0,621319.0,9.0,25.0,153482.0,11080.0,0
Rent,10+ years,0.0,682924.0,1.0,0.0,1.0,debt consolidation,Short Term,309606.0,731.0,1538273.7826770467,14.0,16.0,230014.0,31178.0,0
Rent,10+ years,0.0,157586.0,0.0,0.0,0.0,debt consolidation,Short Term,206756.0,726.0,529872.0,6.0,15.2,120859.0,12982.0,0
Rent,3 years,0.0,436150.0,0.0,0.0,0.0,debt consolidation,Long Term,386606.0,736.0,927485.0,10.0,10.7,294557.0,18550.0,0
Home Mortgage,5 years,0.0,506286.0,0.0,16.0,0.0,other,Short Term,155760.0,731.0,1363393.865974204,11.0,17.0,99256.0,23978.0,0
Home Mortgage,8 years,0.0,574420.0,1.0,0.0,1.0,debt consolidation,Short Term,309606.0,725.0,1270055.0,8.0,20.2,81358.00000000003,14077.0,0
Rent,10+ years,0.0,763752.0,0.0,0.0,0.0,debt consolidation,Short Term,399278.0,745.0,1149462.0,8.0,20.0,370025.0,10058.0,0
Rent,1 year,0.0,557898.0,0.0,7.0,0.0,debt consolidation,Long Term,360998.0,729.0,2319672.0,9.0,23.4,175864.0,17127.0,0
Home Mortgage,8 years,0.0,186560.0,0.0,12.0,0.0,debt consolidation,Short Term,87780.0,722.0,837615.0,13.0,18.1,148067.0,6841.0,0
Rent,5 years,0.0,629772.0,0.0,0.0,0.0,debt consolidation,Long Term,349140.0,729.0,848084.0,6.0,15.9,295336.0,7053.0,1
Home Mortgage,10+ years,0.0,562848.0,0.0,34.0,0.0,debt consolidation,Short Term,309606.0,750.0,1170590.0,10.0,12.7,80693.0,38841.0,0
Home Mortgage,5 years,0.0,953876.0,0.0,9.0,0.0,debt consolidation,Short Term,328064.0,750.0,2549876.0,10.0,13.9,432497.0,20293.0,0
Rent,3 years,0.0,249810.0,0.0,0.0,0.0,business loan,Short Term,337502.0,7010.0,1049294.0,10.0,17.0,119529.0,15215.0,1
Home Mortgage,6 years,0.0,362890.0,0.0,0.0,0.0,debt consolidation,Short Term,147708.0,731.0,1507954.7973350247,10.0,20.5,164521.0,28141.0,0
Rent,10+ years,0.0,111782.0,1.0,30.0,1.0,other,Short Term,145222.0,723.0,578835.0,7.0,28.6,37544.0,12204.0,1
Own Home,3 years,0.0,1464452.0,0.0,0.0,0.0,home improvements,Short Term,309606.0,736.0,1223277.0,10.0,20.9,218804.0,11825.0,0
Home Mortgage,10+ years,0.0,549318.0,0.0,34.0,0.0,debt consolidation,Short Term,277002.0,741.0,1818452.0,13.0,17.3,283689.0,16009.0,0
Home Mortgage,10+ years,0.0,1387320.0,0.0,0.0,0.0,debt consolidation,Short Term,309606.0,748.0,1170590.0,13.0,17.0,208449.0,36475.0,0
Home Mortgage,10+ years,0.0,516802.0,0.0,58.0,0.0,debt consolidation,Short Term,237622.0,7460.0,746244.0,9.0,17.0,194598.0,6592.0,1
Home Mortgage,6 years,0.0,390060.0,3.0,32.0,3.0,debt consolidation,Long Term,309606.0,719.0,1040820.0,6.0,15.8,121942.00000000001,16009.0,0
